Sc0000000	869	1189	24
Sc0000000	11979	12827	21
Sc0000000	13169	144278	2630
Sc0000000	165303	165500	15
Sc0000000	182762	182961	13
Sc0000000	191992	192406	17
Sc0000000	198004	198378	12
Sc0000000	198759	200614	40
Sc0000000	202548	216143	273
Sc0000000	216285	216478	11
Sc0000000	270029	270392	32
Sc0000000	273610	273918	20
Sc0000000	275706	276260	14
Sc0000000	276505	276786	19
Sc0000000	291306	291769	11
Sc0000000	323563	339816	407
Sc0000000	348298	348728	29
Sc0000000	357776	361981	106
Sc0000000	399212	400109	24
Sc0000000	405737	406067	12
Sc0000000	406515	411187	136
Sc0000000	430430	431536	31
Sc0000000	450137	450458	24
Sc0000000	469869	470184	10
Sc0000000	471052	472531	39
Sc0000000	485379	519725	689
Sc0000000	525170	525825	28
Sc0000000	527155	527752	13
Sc0000000	529231	530302	34
Sc0000000	544689	547676	73
Sc0000000	584173	584560	32
Sc0000000	632308	632661	17
Sc0000000	635526	692035	1188
Sc0000000	697577	698062	11
Sc0000000	710657	711922	29
Sc0000000	718550	722015	71
Sc0000000	723084	731249	185
Sc0000000	733234	733600	13
Sc0000000	735688	740960	129
Sc0000000	742582	743204	31
Sc0000000	744548	794058	1024
Sc0000000	820638	834235	298
Sc0000000	859918	880383	438
Sc0000000	890422	890667	14
Sc0000000	891354	892068	16
Sc0000000	892298	892720	10
Sc0000000	894307	894742	14
Sc0000000	895922	898735	62
Sc0000000	900063	900749	20
Sc0000000	901485	902269	25
Sc0000000	903129	903415	12
Sc0000000	905548	920690	305
Sc0000000	924122	924744	15
Sc0000000	928322	928965	16
Sc0000000	931110	942064	225
Sc0000000	946952	960775	278
Sc0000000	964507	966839	89
Sc0000000	969533	980269	257
Sc0000000	982500	983324	38
Sc0000000	984713	985285	24
Sc0000000	986441	997245	362
Sc0000000	1009959	1010393	11
Sc0000000	1010643	1016889	130
Sc0000000	1018366	1020539	51
Sc0000000	1021935	1022477	11
Sc0000000	1023070	1023439	12
Sc0000000	1024623	1025157	12
Sc0000000	1027142	1029761	54
Sc0000000	1031315	1067972	741
Sc0000000	1069520	1088695	400
Sc0000000	1093183	1093753	21
Sc0000000	1095443	1102437	145
Sc0000000	1102855	1103696	34
Sc0000000	1105015	1108524	121
Sc0000000	1119800	1122002	47
Sc0000000	1122200	1128120	120
Sc0000000	1130988	1133814	65
Sc0000000	1134958	1137610	63
Sc0000000	1149853	1872274	25837
Sc0000001	15926	16798	52
Sc0000001	25252	25797	22
Sc0000001	30251	30861	15
Sc0000001	31344	31462	11
Sc0000001	85209	85806	19
